2017-09-08T16:25:29.112+0800 I NETWORK  [conn159] received client metadata from 127.0.0.1:50137 conn159: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T16:25:29.655+0800 I -        [conn159] end connection 127.0.0.1:50137 (7 connections now open)
2017-09-08T16:26:47.570+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:50501 #160 (7 connections now open)
2017-09-08T16:26:47.571+0800 I NETWORK  [conn160] received client metadata from 127.0.0.1:50501 conn160: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T16:26:48.107+0800 I -        [conn160] end connection 127.0.0.1:50501 (7 connections now open)
2017-09-08T16:35:32.606+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:53435 #161 (7 connections now open)
2017-09-08T16:35:32.607+0800 I NETWORK  [conn161] received client metadata from 127.0.0.1:53435 conn161: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T16:35:33.148+0800 I -        [conn161] end connection 127.0.0.1:53435 (7 connections now open)
2017-09-08T16:39:28.231+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:54782 #162 (7 connections now open)
2017-09-08T16:39:28.233+0800 I NETWORK  [conn162] received client metadata from 127.0.0.1:54782 conn162: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T16:39:28.777+0800 I -        [conn162] end connection 127.0.0.1:54782 (7 connections now open)
2017-09-08T16:43:11.774+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:56067 #163 (7 connections now open)
2017-09-08T16:43:11.775+0800 I NETWORK  [conn163] received client metadata from 127.0.0.1:56067 conn163: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T16:43:12.314+0800 I -        [conn163] end connection 127.0.0.1:56067 (7 connections now open)
2017-09-08T16:52:18.284+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:59237 #164 (7 connections now open)
2017-09-08T16:52:18.284+0800 I NETWORK  [conn164] received client metadata from 127.0.0.1:59237 conn164: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T16:52:18.301+0800 I NETWORK  [thread1] connection accepted from 127.0.0.1:59238 #165 (8 connections now open)
2017-09-08T16:52:18.301+0800 I NETWORK  [conn165] received client metadata from 127.0.0.1:59238 conn165: { driver: { name: "PyMongo", version: "3.5.1" }, os: { type: "Windows", name: "Windows 10", architecture: "AMD64", version: "10.0.14393-SP0" }, platform: "CPython 3.6.1.final.0" }
2017-09-08T16:52:18.822+0800 I -        [conn165] end connection 127.0.0.1:59238 (8 connections now open)
2017-09-08T16:52:18.822+0800 I -        [conn164] end connection 127.0.0.1:59237 (8 connections now open)
2017-09-08T16:53:23.211+0800 I -        [conn156] end connection 127.0.0.1:49851 (6 connections now open)
2017-09-08T16:53:23.435+0800 I -        [conn155] end connection 127.0.0.1:49849 (5 connections now open)
